Name,Info,URL
"Nguyễn Anh Vũ","Nguyễn Anh Vũ, tên thật là Nguyễn Tạc Tổ, hiệu Anh Vũ, (1442 - ?) là người con của Nguyễn Trãi và người vợ thứ tư của ông là bà Phạm Thị Mẫn, còn sống sót sau Vụ án Lệ Chi Viên nhưng phải đổi sang họ mẹ là Phạm Anh Vũ. Năm 1464, sau khi Lê Thánh Tông xuống chiếu chiêu tuyết cho Nguyễn Trãi, Nguyễn Anh Vũ (khi đó đã đỗ hương cống), được bổ nhiệm làm tri huyện và ban cho 100 mẫu ruộng.","https://nguoikesu.com/nhan-vat/nguyen-anh-vu"
"Nguyễn Bá Cẩn","Nguyễn Bá Cẩn (1930-2009) là cựu chính khách Việt Nam Cộng hòa. Ông từng giữ chức vụ Chủ tịch Hạ viện và rồi Thủ tướng Việt Nam Cộng hòa dưới thời các tổng thống Nguyễn Văn Thiệu và Trần Văn Hương.","https://nguoikesu.com/nhan-vat/nguyen-ba-can"
"Nguyễn Bá Ký","Nguyễn Bá Ký (? - 1465) là đại thần nhà Lê sơ trong lịch sử Việt Nam.","https://nguoikesu.com/nhan-vat/nguyen-ba-ky"
"Nguyễn Bá Lân","Nguyễn Bá Lân (阮伯麟, 1701-1785) là nhà thơ và là đại quan nhà Lê trung hưng trong lịch sử Việt Nam.","https://nguoikesu.com/nhan-vat/nguyen-ba-lan"
"Nguyễn Bá Nghi","Nguyễn Bá Nghi (阮伯儀, 1807-1870), hiệu là Sư Phần, là một đại thần nhà Nguyễn trong lịch sử Việt Nam. Ông được nhiều người biết đến từ khi được cử vào Nam thay thế tướng Nguyễn Tri Phương, lo việc cản ngăn thực dân Pháp, nhưng trước sau chỉ thấy (ông) nghị hòa.","https://nguoikesu.com/nhan-vat/nguyen-ba-nghi"
"Nguyễn Bá Thanh","Nguyễn Bá Thanh (8 tháng 4 năm 1953 – 13 tháng 2 năm 2015) là một chính khách Việt Nam. Ông nguyên là Chủ tịch Ủy ban Nhân dân (1997-2003), Chủ tịch Hội đồng Nhân dân (2003-2013), Trưởng đoàn Đại biểu Quốc hội Thành phố Đà Nẵng, Ủy viên Ủy ban Tài chính, Ngân sách của Quốc hội Việt Nam. Trong Đảng Cộng sản Việt Nam, ông từng là Trưởng Ban Nội chính Trung ương, Ủy viên Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam khóa X, XI, Phó trưởng Ban chỉ đạo Trung ương về phòng, chống tham nhũng - cơ quan trực thuộc Bộ Chính trị.","https://nguoikesu.com/nhan-vat/nguyen-ba-thanh"
"Nguyễn Bặc","Nguyễn Bặc (chữ Hán: 阮匐; 924 - 15 tháng 10, 979 âm lịch), hiệu Định Quốc Công (定國公), là khai quốc công thần nhà Đinh, có công giúp Đinh Tiên Hoàng đánh dẹp, chấm dứt loạn 12 sứ quân vào thế kỷ 10 trong lịch sử Việt Nam. Do lập công lớn, ông được vua Đinh phong là Định Quốc Công, vị trí như Tể tướng. Theo các gia phổ họ Nguyễn và tài liệu ""Lược sử họ Nguyễn tại Việt Nam"", ông được tôn là bậc tiền thủy tổ họ Nguyễn chính thống ở Việt Nam. Theo sách ""Nguyễn Phúc tộc thế phả"" ông được xem là thủy tổ của dòng họ Nguyễn Phúc sau này lập ra dòng Chúa Nguyễn ở miền Nam năm 1569 dưới thời Nguyễn Hoàng và triều đại Nhà Nguyễn năm 1802 dưới thời Nguyễn Phúc Ánh. Ông được Việt Sử tân biên liệt vào danh sách ""Giao Châu thất hùng"", tức 7 anh hùng người Giao Châu gồm: Đinh Bộ Lĩnh, Đinh Liễn, Lê Hoàn, Đinh Điền, Nguyễn Bặc, Phạm Hạp và Phạm Cự Lượng.","https://nguoikesu.com/nhan-vat/nguyen-bac"
"Nguyễn Biểu","Nguyễn Biểu (chữ Hán: 阮表), ? (có tài liệu ghi là 1350) - 1413, là tướng nhà Hậu Trần trong lịch sử Việt Nam, quê ở quê làng Bình Hồ, huyện La Sơn, trấn Nghệ An (nay thuộc xã Yên Hồ, Đức Thọ, Hà Tĩnh).","https://nguoikesu.com/nhan-vat/nguyen-bieu"
"Nguyễn Bính","Nguyễn Bính (tên thật là Nguyễn Trọng Bính; 1918–1966) là một nhà thơ lãng mạn nổi tiếng của Việt Nam. Ông được coi như là nhà thơ của làng quê Việt Nam với những bài thơ mang sắc thái dân dã, mộc mạc.","https://nguoikesu.com/nhan-vat/nguyen-binh"
"Nguyễn Bỉnh Khiêm","Nguyễn Bỉnh Khiêm (chữ Hán: 阮秉謙; 1491–1585), tên huý là Nguyễn Văn Đạt (阮文達), tên tự là Hanh Phủ (亨甫), hiệu là Bạch Vân am cư sĩ (白雲庵居士), được các môn sinh tôn là Tuyết Giang phu tử (雪江夫子), là một trong những nhân vật có ảnh hưởng nhất của lịch sử cũng như văn hóa Việt Nam trong thế kỷ 16. Ông được biết đến nhiều vì tư cách đạo đức, tài thơ văn của một nhà giáo có tiếng thời kỳ Nam-Bắc triều (Lê-Mạc phân tranh) cũng như tài tiên tri các tiến triển của lịch sử Việt Nam. Sau khi đậu Trạng nguyên khoa thi Ất Mùi (1535) và làm quan dưới triều Mạc, ông được phong tước Trình Tuyền Hầu rồi thăng tới Trình Quốc Công (程國公) mà dân gian quen gọi ông là Trạng Trình. Đạo Cao Đài sau này đã phong thánh cho ông và suy tôn ông là Thanh Sơn Đạo sĩ hay Thanh Sơn chân nhân. Người đời coi ông là nhà tiên tri số một trong lịch sử Việt Nam đồng thời lưu truyền nhiều câu sấm ký được cho là bắt nguồn từ ông và gọi chung là Sấm Trạng Trình.","https://nguoikesu.com/nhan-vat/nguyen-binh-khiem"
"Nguyễn Bồ","Nguyễn Bồ (919 - 967) là một vị tướng và khai quốc công thần của triều nhà Đinh. Ông có nhiều công lao giúp Đinh Tiên Hoàng đánh dẹp loạn 12 sứ quân thế kỷ 10 trong lịch sử Việt Nam.","https://nguoikesu.com/nhan-vat/nguyen-bo"
"Nguyễn Cảnh Chân","Nguyễn Cảnh Chân (chữ Hán: 阮景真; 1355 - 1409) là danh tướng chống quân Minh đời Hậu Trần trong lịch sử Việt Nam. Ông người làng Ngọc Sơn, huyện Thanh Chương, tỉnh Nghệ An, Việt Nam.","https://nguoikesu.com/nhan-vat/nguyen-canh-chan"
"Nguyễn Cảnh Dị","Nguyễn Cảnh Dị (chữ Hán: 阮景異, ? – 1414) là một trong những danh tướng của nhà Hậu Trần chống giặc nhà Minh. Quê ông ở làng Ngọc Sơn, huyện Thanh Chương, tỉnh Nghệ An.","https://nguoikesu.com/nhan-vat/nguyen-canh-di"
"Nguyễn Cảnh Kiên","Nguyễn Cảnh Kiên (阮景健 21/8/1553 - 04/08/1619) là một vị tướng thời Lê trung hưng trong lịch sử Việt Nam, làm quan tới chức Tả Đô đốc Thượng tướng quân Đô đốc phủ, Thái y viên chưởng viện sự, kiêm Tế sinh đường sứ, tước Thư Quận công, hàm Thiếu Phó. Về sau được gia phong là Tả Tư Không, Mặc tướng hồng đồ, hàm Thái Bảo. Ông người xã Ngọc Sơn, huyện Thanh Chương, tỉnh Nghệ An.","https://nguoikesu.com/nhan-vat/nguyen-canh-kien"
"Nguyễn Cảnh Tông","Đồng Khánh (chữ Hán: 同慶; 19 tháng 2 năm 1864 – 28 tháng 1 năm 1889), tên húy là Nguyễn Phúc Ưng Thị (阮福膺豉) và Nguyễn Phúc Ưng Đường (阮福膺禟 , lên ngôi lấy tên là Nguyễn Phúc Biện (阮福昪), là vị Hoàng đế thứ chín của nhà Nguyễn, tại vị từ năm 1885 đến 1889. Ông được truy tôn miếu hiệu là Nguyễn Cảnh Tông (阮景宗).","https://nguoikesu.com/nhan-vat/nguyen-canh-tong"
"Nguyễn Cấu","Nguyễn Cấu (1442-1522 ) là 1 vị quan trong nhiều đời thời Lê. Ông sinh ra ở làng Thanh Thù, Đồng Tiến, thị xã Phổ Yên , tỉnh Thái Nguyên. Nguyễn Cấu đỗ Đệ tam giáp Đồng tiến sĩ Xuất thân khoa thi Quý Mùi (năm 1463), đời vua Lê Thánh Tông và làm quan tới chức Thị Vệ.","https://nguoikesu.com/nhan-vat/nguyen-cau"
"Nguyễn Chấn","Nguyễn Chấn có thể là:","https://nguoikesu.com/nhan-vat/nguyen-chan"
"Nguyễn Chánh","Nguyễn Chánh có thể là tên của hai vị tướng của Quân đội Nhân dân Việt Nam:","https://nguoikesu.com/nhan-vat/nguyen-chanh"
"Nguyễn Chánh Thi","Nguyễn Chánh Thi (1923-2007), nguyên là một cựu tướng lĩnh gốc Nhảy dù của Quân lực Việt Nam Cộng hòa, cấp bậc Trung tướng. Ông xuất thân từ một trường Võ bị Địa phương do Chính phủ Quốc gia trong Liên hiệp Pháp mở ra ở miền Đông Nam phần. Ông đã từng là Tư lệnh một Binh chủng được xem là xuất sắc nhất và Tư lệnh một Quân đoàn giàu truyền thống nhất của Quân đội Nam Việt Nam trong thời kỳ Chiến tranh Việt Nam. Ông là người được tạp chí Times mệnh danh là ""chuyên gia đảo chính"". Bởi vì ông là một sĩ quan quân đội dính líu đến nhiều cuộc đảo chính và phản đảo chính trong lịch sử tồn tại của Việt Nam Cộng hòa.","https://nguoikesu.com/nhan-vat/nguyen-chanh-thi"
"Nguyễn Châu","Nguyễn Châu (1939-), là một nhà vật lý người Việt Nam, Tiến sĩ khoa học, Giáo sư vật lý của trường Đại học Khoa học Tự nhiên, Đại học Quốc gia Hà Nội, nguyên là Phó chủ tịch Hội Vật lý Việt Nam các khóa 3 (1991-1997), 4 (1997-2002) và 5 (2002-2007); đồng thời là Chủ tịch Hội Khoa học Vật liệu Việt Nam từ năm 2003 đến năm 2008. Ông là chuyên gia trong lĩnh vực từ học và vật liệu từ ở Việt Nam thuộc chuyên ngành vật lý chất rắn và khoa học vật liệu.","https://nguoikesu.com/nhan-vat/nguyen-chau"
"Nguyễn Chế Nghĩa","Nguyễn Chế Nghĩa (阮制義, ?-?) là một tướng lĩnh thời nhà Trần.","https://nguoikesu.com/nhan-vat/nguyen-che-nghia"
"Nguyễn Chí Thành","Nguyễn Chí Thành là một tên người khá phổ biến ở Việt Nam. Một số người Việt nổi bật cùng mang tên này như:","https://nguoikesu.com/nhan-vat/nguyen-chi-thanh-2"
"Nguyễn Chí Thanh","Đại tướng Nguyễn Chí Thanh (1914–1967) là một tướng lĩnh Quân đội Nhân dân Việt Nam. Ông từng công tác ở nhiều lĩnh vực chính trị khác nhau và đều có khả năng phát triển lĩnh vực đó nên còn được gọi là ""vị tướng phong trào"". Ông cũng là người đề ra chiến thuật đánh áp sát của Quân Giải phóng miền Nam với phương châm ""Nắm thắt lưng địch mà đánh"".","https://nguoikesu.com/nhan-vat/nguyen-chi-thanh"
"Nguyễn Chí Vịnh","Nguyễn Chí Vịnh (sinh năm 1957) là sĩ quan cấp cao của Quân đội Nhân dân Việt Nam, hàm Thượng tướng. Ông hiện là Thứ trưởng Bộ Quốc phòng Việt Nam phụ trách ngoại giao, tình báo, công tác gìn giữ hòa bình. Trong Đảng Cộng sản Việt Nam, ông là Ủy viên Trung ương Đảng khóa XI, XII, Ủy viên Thường vụ Quân ủy Trung ương. Ông từng giữ chức vụ Tổng cục trưởng Tổng cục 2, lãnh đạo công tác tình báo quân đội trong vòng gần 8 năm từ 2002 đến 2009.","https://nguoikesu.com/nhan-vat/nguyen-chi-vinh"
"Nguyễn Chích","Nguyễn Chích (1382–1448) hay Lê Chích (黎隻) là công thần khai quốc nhà Lê sơ, người tham gia khởi nghĩa Lam Sơn. Ông quê ở xã Đông Ninh, huyện Đông Sơn, tỉnh Thanh Hóa, Việt Nam.","https://nguoikesu.com/nhan-vat/nguyen-chich"
"Nguyễn Chiến","Nguyễn Chiến (tên thật là Nguyễn Văn Chiến, sinh ngày 23 tháng 1 năm 1963) là một luật sư và chính trị gia Việt Nam. Ông hiện là đại biểu quốc hội Việt Nam khóa XIV nhiệm kì 2016-2021, thuộc đoàn đại biểu quốc hội thành phố Hà Nội. Ông là Ủy viên Ủy ban Tư pháp của Quốc hội Việt Nam. Ông hiện là Phó Chủ tịch Liên đoàn Luật sư Việt Nam, Chủ nhiệm Đoàn Luật sư thành phố Hà Nội, Giám đốc Công ty Luật Nguyễn Chiến; Ủy viên Hội đồng phối hợp, phổ biến giáo dục pháp luật Trung ương. Ông là một trong 3 luật sư trúng cử đại biểu quốc hội Việt Nam khóa XIV.","https://nguoikesu.com/nhan-vat/nguyen-chien"
"Nguyễn Chiêu Huấn","Bảng nhãn Nguyễn Chiêu Huấn (阮昭訓) (? ?) là một nhà thơ, quan nhà Lê trong lịch sử Việt Nam","https://nguoikesu.com/nhan-vat/nguyen-chieu-huan"
"Nguyễn Chương","Nguyễn Văn Chương (1812-1859), sau đổi tên thành Nguyễn Lập, là một nhà khoa bảng. Văn Chương là người phường Vĩnh Hòa, tổng An Cư, huyện Đăng Xương, phủ Triệu Phong, tỉnh Quảng Trị (nay thuộc huyện Triệu Vân, tỉnh Quảng Trị). Ông đỗ Cử nhân năm Tân Sửu 1841 dưới thời Thiệu Trị, sau đỗ Đình nguyên Hoàng giáp cũng vào đời Thiệu Trị, 1844. Ông từng làm Án sát Hải Dương.","https://nguoikesu.com/nhan-vat/nguyen-chuong"
"Nguyễn Cơ Thạch","Nguyễn Cơ Thạch (1921 - 1998) là một chính trị gia, nhà ngoại giao Việt Nam. Ông nguyên là Ủy viên Bộ Chính trị, nguyên Phó Chủ tịch Hội đồng Bộ trưởng (nay là Phó Thủ tướng Chính phủ), nguyên Bộ trưởng Bộ Ngoại giao của Việt Nam.","https://nguoikesu.com/nhan-vat/nguyen-co-thach"
"Nguyễn Công Bình","Nguyễn Công Bình tên thật là Nguyễn Văn Mè (12 tháng 3 năm 1922 – 22 tháng 6 năm 2014) là một nhà cách mạng, chính khách Việt Nam, nguyên Phó Bí thư Tỉnh ủy, Chủ tịch Ủy ban nhân dân tỉnh Tiền Giang, Trưởng đoàn Đại biểu Quốc hội khóa VI, VII đơn vị tỉnh Tiền Giang.","https://nguoikesu.com/nhan-vat/nguyen-cong-binh"
"Nguyễn Công Hãng","Nguyễn Công Hãng (chữ Hán: 阮公沆, 1680 - 1732) là đại thần, nhà ngoại giao và là một nhà thơ Việt Nam thời Lê Trung hưng, trong lịch sử Việt Nam.","https://nguoikesu.com/nhan-vat/nguyen-cong-hang"
"Nguyễn Công Nhàn","Nguyễn Công Nhàn (?-1867) là danh tướng nhà Nguyễn trong lịch sử Việt Nam. Năm 1861, quân Pháp tấn công Định Tường, Nguyễn Công Nhàn bị vu tội bỏ thành Mỹ Tho để đào thoát, hành động này đã bị nhiều người Việt chê trách. Tuy nhiên xét khía cạnh khác, ông vẫn được xem là người có công giữ gìn bờ cõi, là người chủ xướng việc đào kênh Vĩnh An Hà ở An Giang đem lại nhiều lợi ích thiết thực.","https://nguoikesu.com/nhan-vat/nguyen-cong-nhan"
"Nguyễn Công Trứ","Nguyễn Công Trứ (chữ Hán: 阮公著, 1778 – 1858), tự Tồn Chất, hiệu Ngộ Trai, biệt hiệu Hi Văn, là một nhà chính trị, nhà quân sự và một nhà thơ thời nhà Nguyễn. Ông làm quan qua các đời vua Gia Long Minh Mạng, Thiệu Trị, Tự Đức. Ông nổi bật về việc khai hoang, mộ dân trên một vùng đất lớn ở miền Bắc và đánh dẹp các cuộc nổi dậy chống triều đình Đại Nam.","https://nguoikesu.com/nhan-vat/nguyen-cong-tru"
"Nguyễn Cư Đạo","Nguyễn Cư Đạo là danh thần nhà Lê sơ trong lịch sử Việt Nam. Ông phục vụ dưới 4 triều vua Lê Thái Tông, Lê Nhân Tông, Lê Nghi Dân và Lê Thánh Tông.","https://nguoikesu.com/nhan-vat/nguyen-cu-dao"
"Nguyễn Cư Trinh","Nguyễn Cư Trinh (chữ Hán: 阮居貞, 1716-1767), tên thật là Nguyễn Đăng Nghi, húy là Thịnh, tự là Cư Trinh, hiệu là Đạm Am, Đường Qua và Hạo Nhiên, tước Nghi Biểu Hầu (儀表侯), sau lại được vua nhà Nguyễn Minh Mạng truy phong tước Tân Minh Hầu (新明侯). Ông là danh tướng, danh sĩ thời chúa Võ vương Nguyễn Phúc Khoát và Định vương Nguyễn Phúc Thuần. Được biết đến là vị tướng trấn giữ biên cương miền Nam và góp phần to lớn trong công cuộc Nam tiến của các chúa Nguyễn, ông nổi tiếng là người liêm chính, giỏi việc chính trị, doanh điền, ngoại giao và có phong độ của một trạnh thần (bầy tôi dám can ngăn).","https://nguoikesu.com/nhan-vat/nguyen-cu-trinh"
"Nguyễn Danh Nho","Nguyễn Danh Nho (1638 - 1699), hiệu là Sằn Hiên, là danh sĩ và là quan nhà Lê trung hưng trong lịch sử Việt Nam.","https://nguoikesu.com/nhan-vat/nguyen-danh-nho"
"Nguyễn Danh Thế","Nguyễn Danh Thế (1573-1645) là đại thần nhà Lê trung hưng trong lịch sử Việt Nam.","https://nguoikesu.com/nhan-vat/nguyen-danh-the"
"Nguyễn Dư","Nguyễn Dư (chữ Hán: 阮餘, ?-?), thường được gọi là Nguyễn Dữ (阮與), là một danh sĩ thời Lê sơ, thời nhà Mạc và là tác giả sách Truyền kỳ mạn lục, một tác phẩm truyền kỳ nổi tiếng tại Việt Nam.","https://nguoikesu.com/nhan-vat/nguyen-du"
"Nguyễn Du","Nguyễn Du (chữ Hán: 阮攸; sinh ngày 3 tháng 1 năm 1766–1820) tên tự Tố Như (素如), hiệu Thanh Hiên (清軒), biệt hiệu Hồng Sơn lạp hộ (鴻山獵戶), Nam Hải điếu đồ (南海釣屠), là một nhà thơ, nhà văn hóa lớn thời Lê mạt, Nguyễn sơ ở Việt Nam. Ông được người Việt kính trọng tôn xưng là ""Đại thi hào dân tộc"".","https://nguoikesu.com/nhan-vat/danh-hao-nguyen-du"
"Nguyễn Dực Tông","Tự Đức (chữ Hán: 嗣德; 22 tháng 9 năm 1829 – 19 tháng 7 năm 1883), tên thật là Nguyễn Phúc Thì (阮福時) hoặc Nguyễn Phúc Hồng Nhậm (阮福洪任), là vị Hoàng đế thứ tư của triều Nguyễn. Ông là vị vua có thời gian trị vì lâu dài nhất của nhà Nguyễn, trị vì từ năm 1847 đến 1883, ông được truy tôn miếu hiệu là Nguyễn Dực Tông (阮翼宗).","https://nguoikesu.com/nhan-vat/nguyen-duc-tong"
"Nguyễn Duy","Nguyễn Duy có thể là:","https://nguoikesu.com/nhan-vat/nguyen-duy"
"Nguyễn Duy Hinh","Nguyễn Duy Hinh (1929), nguyên là một tướng lĩnh gốc Kỵ Binh của Quân lực Việt Nam Cộng hòa, cấp bậc Thiếu tướng. Ông xuất thân từ khóa đầu tiên và duy nhất ở trường Sĩ quan Trừ bị do Chính phủ Quốc gia Việt Nam với sự hỗ trợ của Quân đội Pháp mở ra vào đầu thập niên 1950 tại Bắc phần Việt Nam, nhằm mục đích đào tạo sĩ quan người Việt phục vụ Quân đội Quốc gia Việt Nam trong Quân đội Liên hiệp Pháp. Ra trường ông gia nhập binh chủng Thiết giáp. Ông đã tuần tự đảm trách từ chức vụ Chi đội trưởng cho đến Chỉ huy phó binh chủng này. Sau chuyển sang lĩnh vực Quân huấn và Tham mưu. Sau cùng ông là Tư lệnh một Sư đoàn Bộ binh.","https://nguoikesu.com/nhan-vat/nguyen-duy-hinh"
"Nguyễn Duy Thì","Nguyễn Duy Thì (1562-1642) là đại thần nhà Lê trung hưng trong lịch sử Việt Nam. Nguyễn Duy Thì, người làng láng nay là thị trấn thanh lãng, huyện bình xuyên, tỉnh vĩnh phúc. Phủ thờ của ông hiện tại nằm đối diện sân vận động thị trấn thanh lãng. Hiện tại vẫn còn đủ sắc phong của vua Lê. Trong phủ thờ vẫn còn cáng, lọng bằng gỗ mít từ thời ông dùng. Hàng năm dân các làng Đinh xá, thạch đà vẫn đến lễ giỗ để tưởng nhớ công ơn với ông. Hiện tại dự án trường THPT Nguyễn Duy Thì đang được khởi công trên đất thị trấn thanh lãng (trước đây 1 trường THPT Nguyễn Duy Thì nằm trên thị trấn gia khánh, huyện bình xuyên). Phó thủ tướng Trịnh đình dũng đã ký quyết định tu bổ và mở rộng và xây mới nhiều hạng mục phủ thờ Nguyễn Duy Thì với trường THPT Nguyễn Duy Thì. Ai có về thị trấn thanh lãng, huyện bình xuyên, vĩnh phúc thì ghé thăm. Sdt 0987.757.236 xin dẫn đường tới phủ thờ.","https://nguoikesu.com/nhan-vat/nguyen-duy-thi"
"Nguyễn Duy Trinh","Nguyễn Duy Trinh (1910 - 1985) là một chính khách Việt Nam. Ông nguyên là Ủy viên Bộ chính trị, Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam, Ủy viên Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam. Nguyên Phó Thủ tướng Chính phủ, Bộ trưởng Bộ Ngoại giao nước Việt Nam Dân chủ Cộng hòa sau đó là Cộng Hòa Xã Hội Chủ Nghĩa Việt Nam. Ngoài ra, ông còn được biết đến với vai trò là người đại diện cho phái đoàn Việt Nam Dân chủ Cộng hòa đặt bút ký kết Hiệp định Paris 1973.","https://nguoikesu.com/nhan-vat/nguyen-duy-trinh"
"Nguyễn Đa Phương","Nguyễn Đa Phương (?-1389) là tướng thời Trần Phế Đế, em nuôi và là vây cánh của Hồ Quý Ly. Về sau vì kiêu căng nên bị Hồ Quý Ly bức tử.","https://nguoikesu.com/nhan-vat/nguyen-da-phuong"
"Nguyễn Đăng","Nguyễn Đăng (1577-?) là đại thần nhà Lê trung hưng trong lịch sử Việt Nam.","https://nguoikesu.com/nhan-vat/nguyen-dang"
"Nguyễn Đăng Cảo","Nguyễn Đăng Cảo (chữ Hán: 阮登鎬, 1619-?), người xã Hoài Bão, huyện Tiên Du (nay thuộc xã Liên Bão, huyện Tiên Du, tỉnh Bắc Ninh). Năm 28 tuổi đỗ Hội nguyên, Đình nguyên, Đệ nhất giáp Tiến sĩ cập đệ Đệ tam danh (tức Thám hoa) khoa thi Bính Tuất niên hiệu Phúc Thái thứ 4 (1646) thời Lê Chân Tông Do khoa thi này không lấy Đệ nhất giáp Tiến sĩ cập đệ Đệ nhất danh (trạng nguyên) và Đệ nhất giáp Tiến sĩ cập đệ Đệ nhị danh (bảng nhãn) nên ông là người đứng đầu trong số những người thi đỗ khoa này. Sau ông lại đỗ đầu khoa Đông các và làm quan Đông các Đại học sĩ (1659).","https://nguoikesu.com/nhan-vat/nguyen-dang-cao"
"Nguyễn Đăng Đạo","Nguyễn Đăng Đạo (chữ Hán: 阮登道, 1651–1719) là một trong số rất ít trạng nguyên làm quan tới chức tể tướng thời Lê trung hưng. Ông còn có tên là Trạng Bịu.","https://nguoikesu.com/nhan-vat/nguyen-dang-dao"
"Nguyễn Đăng Minh","Nguyễn Đăng Minh (chữ Hán: 阮登明, 1623-1696) người xã Hoài Bão, huyện Tiên Du (nay thuộc xã Liên Bão, huyện Tiên Du, tỉnh Bắc Ninh). Đỗ Đệ tam giáp đồng Tiến sĩ xuất thân khoa thi Bính Tuất niên hiệu Phúc Thái thứ 4 (1646) thời Lê Chân Tông, cùng khoa thi với anh trai là Nguyễn Đăng Cảo.","https://nguoikesu.com/nhan-vat/nguyen-dang-minh"
"Nguyễn Đê","Nguyễn Đê (Chữ Hán: 阮低, ? - ?) là một võ quan của nhà Tiền Lê trong lịch sử Việt Nam.","https://nguoikesu.com/nhan-vat/nguyen-de"
"Nguyễn Đình Chiểu","Nguyễn Đình Chiểu (chữ Hán: 阮廷炤; 1822-1888), tục gọi là Đồ Chiểu (khi dạy học), tự Mạch Trạch, hiệu Trọng Phủ, Hối Trai (sau khi bị mù); là nhà thơ lớn nhất của miền Nam Việt Nam trong nửa cuối thế kỷ 19 .","https://nguoikesu.com/nhan-vat/nguyen-dinh-chieu"
"Nguyễn Đình Đầu","Nguyễn Đình Đầu (sinh năm 1920) là một nhà nghiên cứu nổi tiếng trong lĩnh vực địa lý học - lịch sử Việt Nam. Ông được biết nhiều với các công trình nghiên cứu về lãnh thổ Việt Nam qua từng thời kỳ và giới nghiên cứu đánh giá là một nhà khoa học nghiêm túc, tận tụy và có nhiều cống hiến quan trọng cho khoa học Việt Nam.","https://nguoikesu.com/nhan-vat/nguyen-dinh-dau"
"Nguyễn Đình Đống","Nguyễn Đình Đống (1716 - 1783): một danh tướng cuối thời Lê Trung Hưng","https://nguoikesu.com/nhan-vat/nguyen-dinh-dong"
"Nguyễn Đình Thi","Nguyễn Đình Thi (1924–2003) là một nhà văn và nhạc sĩ Việt Nam thời hiện đại.","https://nguoikesu.com/nhan-vat/nguyen-dinh-thi"
"Nguyễn Đình Trụ","Nguyễn Đình Trụ (1626 hoặc 1627-1703) là một viên quan và nhà Nho thời Lê trung hưng, từng đỗ tiến sĩ vào thời vua Lê Thần Tông.","https://nguoikesu.com/nhan-vat/nguyen-dinh-tru"
"Nguyễn Đôn","Nguyễn Đôn (1918–2016), tên thật là Nguyễn Khâm, là một Trung tướng Quân đội Nhân dân Việt Nam, nguyên Thứ trưởng Bộ Quốc phòng, Tư lệnh đầu tiên Quân khu 4, Bí thư Đảng ủy kiêm Chính ủy và Tư lệnh Quân khu 5, nguyên Chính trị viên đội du kích Ba Tơ.","https://nguoikesu.com/nhan-vat/nguyen-don"
"Nguyễn Đôn Tiết","Nguyễn Đôn Tiết (1836-1887), là quan nhà Nguyễn đã tham gia Khởi nghĩa Ba Đình trong lịch sử Việt Nam.","https://nguoikesu.com/nhan-vat/nguyen-don-tiet"
"Nguyễn Đức Cảnh","Nguyễn Đức Cảnh (2 tháng 2 năm 1908 – 31 tháng 7 năm 1932) là một nhà hoạt động cách mạng Việt Nam. Ông là Bí thư đầu tiên của Thành ủy Hải Phòng và là Tổng biên tập đầu tiên của báo Lao động.","https://nguoikesu.com/nhan-vat/nguyen-duc-canh"
"Nguyễn Đức Hoan","Nguyễn Đức Hoan (sinh 1938) là đại biểu Quốc hội Việt Nam khóa X. Ông thuộc đoàn đại biểu Quảng Trị.","https://nguoikesu.com/nhan-vat/nguyen-duc-hoan"
"Nguyễn Đức Huy","Nguyễn Đức Huy (sinh 1931) là một tướng lĩnh cấp cao của Quân đội Nhân dân Việt Nam, hàm Thiếu tướng, quyền Tư lệnh Quân khu 2.","https://nguoikesu.com/nhan-vat/nguyen-duc-huy"
"Nguyễn Đức Lượng","Nguyễn Đức Lượng (chữ Hán: 阮德亮, 1465 - ?), người xã Canh Hoạch, huyện Thanh Oai, phủ Ứng Thiên, trấn Sơn Nam (nay thuộc xã Dân Hòa huyện Thanh Oai, thành phố Hà Nội), đỗ đầu khoa tháng tư, Giáp Tuất, Hồng Thuận năm thứ 6 (1514), đời Lê Tương Dực cùng Nguyễn Chiêu Huấn (阮昭訓), Hoàng Minh Tá (黃明佐) là 3 người đỗ đệ nhất giáp tiến sĩ cập đệ; Nguyễn Vũ (阮瑀) cùng 19 người khác đỗ đệ nhị giáp tiến sĩ xuất thân; Nguyễn Bỉnh Di (阮秉彝) và 19 người khác đỗ đệ tam giáp đồng tiến sĩ xuất thân.","https://nguoikesu.com/nhan-vat/nguyen-duc-luong"
"Nguyễn Đức Mậu","Nguyễn Đức Mậu (sinh năm 1948) là một nhà thơ, nhà văn quân đội. Ông từng nhận được Giải thưởng Nhà nước về văn học nghệ thuật năm 2001; Giải thưởng văn học Asean năm 2001.","https://nguoikesu.com/nhan-vat/nguyen-duc-mau"
"Nguyễn Đức Quang","Nguyễn Đức Quang (1944 - 27 tháng 3 năm 2011) là một nhà báo, nhạc sĩ người Việt.","https://nguoikesu.com/nhan-vat/nguyen-duc-quang"
